cluster_id,n_messages,canonical_template,example_message,high_msgs,med_msgs,low_msgs,avg_score,max_score,n_groups,n_candidates,high_ratio,med_ratio,low_ratio
1086,1,good morning to all wish you happy trading get free intraday call and nifty levels by notifications download update our android app from play store at fii dii data tuesday february __num__ __num__ fii net buy __num__ __num__ cr dii net sell - __num__ __num__ cr net - __num__ __num__ cr fii dii their trading activity its effects on nse market in india stock banned in f o __num__ sail securities in the ban period under the f o segment include companies in which the security has crossed __num__ percent of the market-wide position limit know all about the securities ban in f o its effects on nse market,"GOOD MORNING TO ALL
WISH YOU HAPPY TRADING
http://www.a1intradaytips.in/
GET FREE INTRADAY CALL AND NIFTY LEVELS BY NOTIFICATIONS, 
DOWNLOAD/UPDATE OUR ANDROID APP FROM PLAY STORE AT https://goo.gl/1hwsZB 


FII / DII Data

TUESDAY, FEBRUARY 16, 2021
FII : NET BUY : 1144.09 CR.
DII : NET SELL : -1559.53 CR.
NET : -415.44 CR.
FII & DII their Trading Activity & Its Effects on NSE Market in India
http://www.a1intradaytips.in/fii-dii-trading-nse.asp



Stock Banned in F&O:  
1)  SAIL




Securities in the ban period under the F&O segment include companies in which the security 
has crossed 95 percent of the market-wide position limit.

Know All About the Securities Ban in F&o & Its Effects on Nse Market
http://www.a1intradaytips.in/security-in-ban-period.asp",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1089,1,only high risk traders can short-sell __num__ __num__ lot of bharatforg @ __num__ __num__ for next __num__ hours sent __num__ __num__,ONLY HIGH RISK TRADERS CAN SHORT-SELL 2/3 LOT OF  BHARATFORG @ 634.25  FOR NEXT 2 HOURS. SENT 11:46 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1090,1,only high risk traders can buy __num__ __num__ lot of indusindbk @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  INDUSINDBK @ 1047  FOR NEXT 2 HOUR. SENT 10:38 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1094,1,only high risk traders can buy __num__ __num__ lot of auropharma @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  AUROPHARMA @ 921  FOR NEXT 2 HOUR. SENT 09:45 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1096,1,nse update nse pre open session will start @ __num__ pm normal trading will start @ __num__ __num__ pm,NSE UPDATE : NSE PRE OPEN SESSION WILL START @ 1 PM NORMAL TRADING WILL START @ 1.15 PM https://goo.gl/ieeiRa,0,0,1,0.0,0,1,1,0.0,0.0,1.0
1098,1,only high risk traders can buy __num__ __num__ lot of tatasteel @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  TATASTEEL @ 689   FOR NEXT 2 HOUR. SENT 10:38 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1099,1,only high risk traders can short-sell __num__ __num__ lot of bharatforg @ __num__ for next __num__ hours sent __num__ __num__,ONLY HIGH RISK TRADERS CAN SHORT-SELL 2/3 LOT OF BHARATFORG @ 588 FOR NEXT 2 HOURS. SENT 10:16 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1101,1,good morning to all wish you happy trading get free intraday call and nifty levels by notifications download update our android app from play store at fii dii data friday february __num__ __num__ fii net buy __num__ __num__ cr dii net sell - __num__ __num__ cr net - __num__ __num__ cr fii dii their trading activity its effects on nse market in india stock banned in f o __num__ bhel __num__ canbk __num__ idea __num__ sail securities in the ban period under the f o segment include companies in which the security has crossed __num__ percent of the market-wide position limit know all about the securities ban in f o its effects on nse market,"GOOD MORNING TO ALL
WISH YOU HAPPY TRADING
http://www.a1intradaytips.in/
GET FREE INTRADAY CALL AND NIFTY LEVELS BY NOTIFICATIONS, 
DOWNLOAD/UPDATE OUR ANDROID APP FROM PLAY STORE AT https://goo.gl/1hwsZB 


FII / DII Data

FRIDAY, FEBRUARY 19, 2021
FII : NET BUY : 118.75 CR.
DII : NET SELL : -1174.98 CR.
NET : -1056.23 CR.
FII & DII their Trading Activity & Its Effects on NSE Market in India
http://www.a1intradaytips.in/fii-dii-trading-nse.asp



Stock Banned in F&O:  
1)  BHEL
2)  CANBK
3)  IDEA
4)  SAIL






Securities in the ban period under the F&O segment include companies in which the security 
has crossed 95 percent of the market-wide position limit.

Know All About the Securities Ban in F&o & Its Effects on Nse Market
http://www.a1intradaytips.in/security-in-ban-period.asp",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1102,1,only high risk traders can buy __num__ __num__ lot of hdfclife @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF HDFCLIFE @ 705  FOR NEXT 2 HOUR. SENT 10:22 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1103,1,only high risk traders can short-sell __num__ __num__ lot of escorts @ __num__ for next __num__ hours sent __num__ __num__,ONLY HIGH RISK TRADERS CAN SHORT-SELL 2/3 LOT OF ESCORTS @ 1250 FOR NEXT 2 HOURS. SENT 09:47 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1104,1,only high risk lion hearted traders dont panic can buy __num__ __num__ __num__ __num__ lot of mothersumi @ __num__ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK LION HEARTED TRADERS DONT PANIC CAN BUY 5/10/15/20 LOT OF MOTHERSUMI  @ 218.50  FOR NEXT 2 HOUR. SENT 12:44 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1105,1,nse update nse pre open session will start @ __num__ __num__ pm normal trading will end at __num__ pm,NSE UPDATE : NSE PRE OPEN SESSION WILL START @ 03:30 PM NORMAL TRADING WILL END AT 5 PM,0,0,1,0.0,0,1,1,0.0,0.0,1.0
1106,1,due to technical issue nse has closed the cash derivative and currency market from __num__ __num__ am till further notice,"Due to technical issue NSE has closed the Cash, derivative and currency market from 11.40 am till further notice.",0,0,1,0.0,0,1,1,0.0,0.0,1.0
1107,1,only high risk traders can buy __num__ __num__ lot of concor @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  CONCOR @ 584  FOR NEXT 2 HOUR. SENT 11:33 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1110,1,only high risk traders can buy __num__ __num__ lot of bpcl @ __num__ for next __num__ hour sent __num__ __num__,ONLY HIGH RISK TRADERS CAN BUY 2/3 LOT OF  BPCL @ 441   FOR NEXT 2 HOUR. SENT 09:43 https://goo.gl/ieeiRa,0,0,1,30.0,30,1,1,0.0,0.0,1.0
1112,1,today fii dii data - phone fii sell net __num__ __num__ cr dii buy net __num__ __num__ cr net buying - __num__ __num__ cr,"**TODAY FII&DII DATA:- 06-09-2024

FII SELL NET 👉 620.95 Cr.🔻

DII BUY NET 👉 2121.53 Cr. ☘

NET BUYING :-  1500.58 Cr. 🟢**",0,1,0,40.0,40,1,1,0.0,1.0,0.0
1114,1,account handling profit,**ACCOUNT HANDLING PROFIT ❤️📈📊**,0,1,0,40.0,40,1,1,0.0,1.0,0.0
1115,1,live proof see all members,Live Proof see all members ❤️❤️,0,0,1,0.0,0,1,1,0.0,0.0,1.0
1118,1,biggest jackpot discount seats अब तक क सबस बड ऑफर आज join कर __num__ - rs - life time and __num__ - for one year monthly __num__ rs __num__ days extra कम ओग ब द ह dnt miss #this offer subscription count from #today offer स र फ __num__ member enroll seat fast,"**BIGGEST JACKPOT DISCOUNT SEATS 


अब तक का सबसे बड़ा ऑफर  😇

आज Join करो 6000/- Rs - LIFE TIME

And 5500/- for one year 

Monthly  2500rs (30 Days extra)

कमाओगे  बादा है 

Dnt Miss ****#THIS****  OFFER 

Subscription Count from ****#TODAY**** 

Offer सिर्फ 10 Member

Enroll Seat Fast 🔥✅✅🎉⭕️👇🏻

****https://wa.me/+917374060660****
****https://wa.me/+917374060660**",0,1,0,60.0,60,1,1,0.0,1.0,0.0
1119,1,oooh my good __num__ cross firee banknifty __num__ __num__ ce __num__ point done,"**Oooh My good 👍 👍 👍 👍 

800++ cross 🤞🤞🤞🤞+++ Firee 

Banknifty 50300 ce

400++ point done 👍 👍 

❤️❤️❤️❤️❤️❤️❤️❤️**",0,0,1,20.0,20,1,1,0.0,0.0,1.0
1124,1,__num__ to __num__ highh __num__ points done,"**330 TO 357 HIGHH 

27 POINTS DONE **🚀❤️",0,0,1,20.0,20,1,1,0.0,0.0,1.0
1127,1,intraday hero zero banknifty __num__ __num__ p e above __num__ sl- only premium members target - phone note- this is our personal trade for learning and not a recommendation to buy,"**Intraday / Hero zero

Banknifty 50900 p.e

Above 320

Sl- Only Premium Members 

Target - 350-400-500-600-700+

Note- This is our personal trade for learning and not a recommendation to buy**",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1128,1,__num__ point done on banknifty __num__ __num__ c e morning breakfast done,"**60 POINT DONE ON ❤️
BANKNIFTY 50500 C.E ****🚀****❤️
MORNING BREAKFAST DONE ❤️**",0,0,1,20.0,20,1,1,0.0,0.0,1.0
1134,1,intraday hero zero sensex __num__ __num__ c e above __num__ sl- only premium members target - phone note- this is our personal trade for learning and not a recommendation to buy,"**Intraday / Hero zero**

Sensex **50500** c.e

Above 330

Sl- **Only Premium Members** 

Target - **400-500-600-700**+

**Note- This is our personal trade for learning and not a recommendation to buy**",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1135,1,good morning traders have a brilliant day jai shree shyam baba,"**Good Morning Traders 
Have A Brilliant Day...🕉🕯

Jai Shree Shyam Baba 🙏**",0,0,1,0.0,0,1,1,0.0,0.0,1.0
1136,1,btst hero zero banknifty __num__ __num__ c e above __num__ sl- only premium members target - __num__ note- this is our personal trade for learning and not a recommendation to buy,"**Btst / Hero zero

Banknifty 52000 c.e

Above 5-8

Sl- Only Premium Members 

Target - ****10-20-30-40-50****+

Note- This is our personal trade for learning and not a recommendation to buy**",0,1,0,40.0,40,1,1,0.0,1.0,0.0
1137,1,ready for btst trade guys,Ready for BTST  trade guys 🌈🌈,0,0,1,0.0,0,1,1,0.0,0.0,1.0
1138,1,__num__ to __num__ capital __num__ __num__ x done,"**5 to 28 ****🎉****🎉****🎉****🎉****
Capital 5.6 x Done** ✅👍",0,0,1,0.0,0,1,1,0.0,0.0,1.0
1140,1,open your eyes and see live proof guys,Open your eyes and see live Proof guys ❤️,0,0,1,0.0,0,1,1,0.0,0.0,1.0
1144,1,ad more lot on __num__ buy full quantity ready for fire,Ad more lot on 5 buy full quantity ✨✨✨✨✨ ready for fire 🔥🔥🔥,0,0,1,10.0,10,1,1,0.0,0.0,1.0
1145,1,intraday hero zero finnifty __num__ __num__ p e above __num__ sl- only premium members target - __num__ note- this is our personal trade for learning and not a recommendation to buy,"**Intraday / Hero zero

Finnifty 23650 p.e

Above 8-10

Sl- Only Premium Members 

Target - ****20-30-40-50-60****+

Note- This is our personal trade for learning and not a recommendation to buy**",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1146,1,__num__ to __num__ capital __num__ x done,"**8 to 17 ****🚀****🚀****
Capital 2x Done ✅👍**",0,0,1,0.0,0,1,1,0.0,0.0,1.0
1147,1,account handling profit,Account handling profit ❤️❤️❤️,0,1,0,40.0,40,1,1,0.0,1.0,0.0
1148,1,power of zero to hero calls __num__ k capital to __num__ k profit done,"**Power of zero to hero calls 
30k capital to 20k profit Done ✅👍**",0,1,0,40.0,40,1,1,0.0,1.0,0.0
1150,1,live proof see all members,Live Proof see all members ❤️❤️,0,0,1,0.0,0,1,1,0.0,0.0,1.0
1154,1,__num__ __num__ ce क __num__ स त बर एक सप यर व ल क ल पर __num__ क ब च नज र बन कर रख सकत ह और प र क ट स करन क ल ए प पर ट र ड कर सकत ह,**50800 CE के 11 सितंबर एक्सपायरी वाले कॉल पर 330-350 के बीच नज़र बनाकर रख सकते हो। और प्रेक्टिस करने के लिए पेपर ट्रेड कर सकते हो ||**,0,0,1,20.0,20,1,1,0.0,0.0,1.0
1156,1,intraday hero zero finnifty __num__ __num__ c e above __num__ sl- only premium members target - __num__ note- this is our personal trade for learning and not a recommendation to buy,"**Intraday / Hero zero

Finnifty 23750 c.e

Above 5-8

Sl- Only Premium Members 

Target - ****10-20-30-40-50****+

Note- This is our personal trade for learning and not a recommendation to buy**",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1157,1,न फ ट अपन द न क ह ई ब र क करन क क फ नजद क ड ट ओवर स ल ड ह न क ब द फ ल ट स र कवर,**निफ़्टी अपना दिन का हाई ब्रेक करने के काफी नजदीक। डेटा ओवर सोल्ड होने के बाद फुल टॉस रिकवरी।**,0,0,1,0.0,0,1,1,0.0,0.0,1.0
1160,1,today our study purpose calls __num__ st call nifty __num__ __num__ ce __num__ to __num__ capital double __num__ nd call nifty __num__ __num__ c e __num__ to __num__ __num__ __num__ x done __num__ rd call nifty __num__ __num__ c e __num__ to __num__ __num__ highh __num__ x done __num__ th call banknifty __num__ __num__ c e __num__ to __num__ highh __num__ x done expiry day jackpot day,"**TODAY OUR STUDY PURPOSE CALLS ❤️🏝


1st call 📈 ❤️

Nifty 25000 Ce ❤️
60 To 137 Capital Double ✅


2nd Call 📈 ❤️ 

Nifty 25100 C.e 
30 To 75 📈 2.5X Done ✅

3rd Call 📈 ❤️

 Nifty 25350 C.e 
4 To 7.80 HIGHH   📈 2X Done ✅

4th Call 📈 ❤️

 Banknifty 51000 C.e 
6 To 40 HIGHH   📈 7X Done ✅



EXPIRY DAY  JACKPOT DAY 💪**",0,1,0,60.0,60,1,1,0.0,1.0,0.0
1162,1,__num__ __num__ lacs profit booked,**3.39 lacs ++++++ profit booked 😍😍😍😍**,0,1,0,40.0,40,1,1,0.0,1.0,0.0
1163,1,__num__ __num__ lacs profit booked,**2.82 lacs ++++ Profit booked 😍😍😍😍**,0,1,0,40.0,40,1,1,0.0,1.0,0.0
1165,1,__num__ to __num__ almost __num__ x done,"6 to 40 🚀🚀
Almost 7x Done 👑👑",0,0,1,0.0,0,1,1,0.0,0.0,1.0
1167,1,live proof see all members,Live Proof see all members ❤️,0,0,1,0.0,0,1,1,0.0,0.0,1.0
1178,1,nifty __num__ __num__ ce __num__ to __num__ __num__ target done __num__ __num__ x done capital jai mata di,"**NIFTY 25150 CE 👇
8 To 21  📈 ❤️

 2 TARGET DONE ❤️🙏
2.6X DONE CAPITAL ❤️
JAI MATA DI  🍫💪🙏**",0,0,1,30.0,30,1,1,0.0,0.0,1.0
1180,1,intraday hero zero banknifty __num__ __num__ p e above __num__ sl- only premium members target - __num__ note- this is our personal trade for learning and not a recommendation to buy,"**Intraday / Hero zero

Banknifty 51000 p.e

Above 6-8

Sl- Only Premium Members 

Target - ****10-15-20-25-30****++++

Note- This is our personal trade for learning and not a recommendation to buy**",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1184,1,intraday hero zero nifty __num__ __num__ c e above __num__ sl- only premium members target - __num__ note- this is our personal trade for learning and not a recommendation to buy,"**Intraday / Hero zero

Nifty 25350 c.e

Above 4-5

Sl- Only Premium Members 

Target - 8-15-20-25-30++++

Note- This is our personal trade for learning and not a recommendation to buy**",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1188,1,ce side jackpot blast kro live trading,"**CE side Jackpot Blast kro 

Live trading ****👍****👍****👍**👍",0,1,0,40.0,40,1,1,0.0,1.0,0.0
1189,1,intraday hero zero nifty __num__ __num__ c e above __num__ sl- only premium members target - phone note- this is our personal trade for learning and not a recommendation to buy,"**Intraday / Hero zero

Nifty 25100 c.e

Above 30-35

Sl- Only Premium Members 

Target - 60-100-150-200++++

Note- This is our personal trade for learning and not a recommendation to buy**",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1190,1,some live proofs for haters,**Some Live Proofs For Haters **👆❤️,0,0,1,0.0,0,1,1,0.0,0.0,1.0
1191,1,banknifty __num__ __num__ pe __num__ to __num__ __num__ points done in banknifty __num__ minute only jai mata di,"**Banknifty** 51400 **PE** 👇
**360** To **400** 📈 
**40 Points** Done In **Banknifty **❤️

7 **MINUTE ONLY** 💸❤️

**JAI MATA DI ** 🍫💪🙏",0,0,1,20.0,20,1,1,0.0,0.0,1.0
1192,1,intraday hero zero banknifty __num__ __num__ pe buy above - __num__ sl- only premium members target - phone note- this is our personal trade for learning and not a recommendation to buy,"Intraday / Hero Zero 

**Banknifty**  51400 **PE**

**Buy** Above - **360**

Sl- **Only Premium Members** 

Target - **400-440-470-500-530**+

Note- This is our personal trade for learning and not a recommendation to buy ✅",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1193,1,good morning all traders jai mata di jai shree shyam baba jai hanuman ji,"**Good Morning All Traders 

Jai Mata Di ❤️🙏
Jai Shree Shyam Baba ❤️🙏
Jai Hanuman ji ❤️**",0,0,1,0.0,0,1,1,0.0,0.0,1.0
1194,1,today our study purpose calls __num__ st call nifty __num__ __num__ ce __num__ to __num__ capital __num__ x done __num__ nd call nifty __num__ __num__ c e __num__ to __num__ __num__ __num__ x done expiry day jackpot day,"**TODAY OUR STUDY PURPOSE CALLS ❤️🏝


1st call 📈 ❤️

Nifty 25150 Ce ❤️
8 To 274 Capital 35X Done ✅


2nd Call 📈 ❤️ 

Nifty 25200 C.e 
5 To 223  📈 44.6X Done ✅ 


EXPIRY DAY  JACKPOT DAY 💪**",0,1,0,60.0,60,1,1,0.0,1.0,0.0
1195,1,nifty __num__ __num__ ce __num__ to __num__ all target done __num__ x done capital jai mata di,"**NIFTY 25200 CE 👇
5 To 68  📈 ❤️

 ALL TARGET DONE ❤️🙏
13X DONE CAPITAL ❤️
JAI MATA DI  🍫💪🙏**",0,0,1,30.0,30,1,1,0.0,0.0,1.0
1197,1,live proof see all members,Live Proof see all members ❤️,0,0,1,0.0,0,1,1,0.0,0.0,1.0
1208,1,intraday hero zero nifty __num__ __num__ c e above __num__ sl- only premium members target - __num__ note- this is our personal trade for learning and not a recommendation to buy,"**Intraday / Hero zero

Nifty 25200 c.e

Above 5-7

Sl- Only Premium Members 

Target - ****10-20-25-30-50****++++

Note- This is our personal trade for learning and not a recommendation to buy**",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1217,1,intraday hero zero nifty __num__ __num__ c e above __num__ sl- only premium members target - __num__ note- this is our personal trade for learning and not a recommendation to buy,"**Intraday / Hero zero

Nifty 25150 c.e

Above 8-10

Sl- Only Premium Members 

Target - ****16-20-25-30-50****++++

Note- This is our personal trade for learning and not a recommendation to buy**",0,1,0,50.0,50,1,1,0.0,1.0,0.0
1218,1,good morning all traders jai mata di jai shree shyam baba jai hanuman ji,"**Good Morning All Traders 

Jai Mata Di ❤️🙏
Jai Shree Shyam Baba ❤️🙏
Jai Hanuman ji ❤️**",0,0,1,0.0,0,1,1,0.0,0.0,1.0
